,date_oil,area_unique,oil_price,oil_unique
4762,2022-01-18,a-14,1612.28,o-01
4763,2022-01-19,a-14,1615.02,o-01
4764,2022-01-20,a-14,1618.59,o-01
4765,2022-01-21,a-14,1622.56,o-01
4766,2022-01-22,a-14,1626.09,o-01
4767,2022-01-23,a-14,1628.02,o-01
4768,2022-01-24,a-14,1631.02,o-01
4769,2022-01-25,a-14,1633.62,o-01
4770,2022-01-26,a-14,1636.51,o-01
4771,2022-01-27,a-14,1640.0,o-01
4772,2022-01-28,a-14,1643.89,o-01
4773,2022-01-29,a-14,1647.59,o-01
4774,2022-01-30,a-14,1649.9,o-01
4775,2022-01-31,a-14,1651.59,o-01
4776,2022-02-01,a-14,1652.84,o-01
4777,2022-02-02,a-14,1654.1,o-01
4778,2022-02-03,a-14,1656.44,o-01
4779,2022-02-04,a-14,1660.29,o-01
4780,2022-02-05,a-14,1666.97,o-01
4781,2022-02-06,a-14,1669.72,o-01
4782,2022-02-07,a-14,1674.12,o-01
4783,2022-02-08,a-14,1679.43,o-01
4784,2022-02-09,a-14,1683.87,o-01
4785,2022-02-10,a-14,1688.0,o-01
4786,2022-02-11,a-14,1691.51,o-01
4787,2022-02-12,a-14,1696.3,o-01
4788,2022-02-13,a-14,1698.39,o-01
4789,2022-02-14,a-14,1702.13,o-01
4790,2022-02-15,a-14,1707.08,o-01
4791,2022-02-16,a-14,1711.62,o-01
4792,2022-02-17,a-14,1715.1,o-01
4793,2022-02-18,a-14,1719.2,o-01
4794,2022-02-19,a-14,1721.8,o-01
4795,2022-02-20,a-14,1722.93,o-01
4796,2022-02-21,a-14,1725.07,o-01
4797,2022-02-22,a-14,1728.08,o-01
4798,2022-02-23,a-14,1731.15,o-01
4799,2022-02-24,a-14,1733.84,o-01
4800,2022-02-25,a-14,1739.43,o-01
4801,2022-02-26,a-14,1744.22,o-01
4802,2022-02-27,a-14,1746.07,o-01
4803,2022-02-28,a-14,1748.3,o-01
4804,2022-03-01,a-14,1752.46,o-01
4805,2022-03-02,a-14,1756.96,o-01
4806,2022-03-03,a-14,1764.25,o-01
4807,2022-03-04,a-14,1776.53,o-01
4808,2022-03-05,a-14,1799.28,o-01
4809,2022-03-06,a-14,1810.76,o-01
4810,2022-03-07,a-14,1825.05,o-01
4811,2022-03-08,a-14,1855.46,o-01
4812,2022-03-09,a-14,1886.77,o-01
4813,2022-03-10,a-14,1908.83,o-01
4814,2022-03-11,a-14,1930.48,o-01
4815,2022-03-12,a-14,1952.79,o-01
4816,2022-03-13,a-14,1963.06,o-01
4817,2022-03-14,a-14,1974.59,o-01
4818,2022-03-15,a-14,1986.03,o-01
4819,2022-03-16,a-14,1987.51,o-01
4820,2022-03-17,a-14,1986.75,o-01
4821,2022-03-18,a-14,1987.23,o-01
4822,2022-03-19,a-14,1986.62,o-01
4823,2022-03-20,a-14,1986.55,o-01
4824,2022-03-21,a-14,1986.56,o-01
4825,2022-03-22,a-14,1986.69,o-01
4826,2022-03-23,a-14,1987.55,o-01
4827,2022-03-24,a-14,1988.16,o-01
4828,2022-03-25,a-14,1988.75,o-01
4829,2022-03-26,a-14,1989.58,o-01
4830,2022-03-27,a-14,1990.33,o-01
4831,2022-03-28,a-14,1990.63,o-01
4832,2022-03-29,a-14,1990.35,o-01
4833,2022-03-30,a-14,1989.85,o-01
4834,2022-03-31,a-14,1989.18,o-01
4835,2022-04-01,a-14,1987.14,o-01
4836,2022-04-02,a-14,1986.33,o-01
4837,2022-04-03,a-14,1986.08,o-01
4838,2022-04-04,a-14,1983.83,o-01
4839,2022-04-05,a-14,1982.18,o-01
4840,2022-04-06,a-14,1981.13,o-01
4841,2022-04-07,a-14,1979.63,o-01
4842,2022-04-08,a-14,1977.58,o-01
4843,2022-04-09,a-14,1975.74,o-01
4844,2022-04-10,a-14,1974.92,o-01
4845,2022-04-11,a-14,1972.61,o-01
4846,2022-04-12,a-14,1969.33,o-01
4847,2022-04-13,a-14,1966.83,o-01
4848,2022-04-14,a-14,1965.09,o-01
4849,2022-04-15,a-14,1963.54,o-01
4850,2022-04-16,a-14,1962.58,o-01
4851,2022-04-17,a-14,1962.16,o-01
4852,2022-04-18,a-14,1961.17,o-01
4853,2022-04-19,a-14,1960.27,o-01
4854,2022-04-20,a-14,1959.46,o-01
4855,2022-04-21,a-14,1958.65,o-01
4856,2022-04-22,a-14,1957.9,o-01
4857,2022-04-23,a-14,1957.86,o-01
4858,2022-04-24,a-14,1957.62,o-01
4859,2022-04-25,a-14,1957.54,o-01
4860,2022-04-26,a-14,1958.03,o-01
4861,2022-04-27,a-14,1958.2,o-01
4862,2022-04-28,a-14,1959.02,o-01
4863,2022-04-29,a-14,1959.6,o-01
4864,2022-04-30,a-14,1963.64,o-01
4865,2022-05-01,a-14,1948.34,o-01
4866,2022-05-02,a-14,1937.28,o-01
4867,2022-05-03,a-14,1930.45,o-01
4868,2022-05-04,a-14,1926.02,o-01
4869,2022-05-05,a-14,1923.85,o-01
4870,2022-05-06,a-14,1923.34,o-01
4871,2022-05-07,a-14,1925.31,o-01
4872,2022-05-08,a-14,1927.63,o-01
4873,2022-05-09,a-14,1930.45,o-01
4874,2022-05-10,a-14,1935.12,o-01
4875,2022-05-11,a-14,1937.14,o-01
4876,2022-05-12,a-14,1938.99,o-01
4877,2022-05-13,a-14,1940.87,o-01
4878,2022-05-14,a-14,1943.55,o-01
4879,2022-05-15,a-14,1945.41,o-01
4880,2022-05-16,a-14,1947.78,o-01
4881,2022-05-17,a-14,1951.42,o-01
4882,2022-05-18,a-14,1956.28,o-01
4883,2022-05-19,a-14,1960.83,o-01
4884,2022-05-20,a-14,1965.34,o-01
4885,2022-05-21,a-14,1970.53,o-01
4886,2022-05-22,a-14,1973.09,o-01
4887,2022-05-23,a-14,1976.61,o-01
4888,2022-05-24,a-14,1981.05,o-01
4889,2022-05-25,a-14,1984.1,o-01
4890,2022-05-26,a-14,1986.56,o-01
4891,2022-05-27,a-14,1988.59,o-01
4892,2022-05-28,a-14,1991.49,o-01
4893,2022-05-29,a-14,1992.6,o-01
4894,2022-05-30,a-14,1994.52,o-01
4895,2022-05-31,a-14,1996.63,o-01
4896,2022-06-01,a-14,2000.15,o-01
4897,2022-06-02,a-14,2002.42,o-01
4898,2022-06-03,a-14,2005.02,o-01
4899,2022-06-04,a-14,2009.77,o-01
4900,2022-06-05,a-14,2013.14,o-01
4901,2022-06-06,a-14,2016.05,o-01
4902,2022-06-07,a-14,2020.3,o-01
4903,2022-06-08,a-14,2028.54,o-01
4904,2022-06-09,a-14,2036.91,o-01
4905,2022-06-10,a-14,2046.14,o-01
4906,2022-06-11,a-14,2053.9,o-01
4907,2022-06-12,a-14,2058.53,o-01
4908,2022-06-13,a-14,2063.64,o-01
4909,2022-06-14,a-14,2070.5,o-01
4910,2022-06-15,a-14,2075.89,o-01
4911,2022-06-16,a-14,2080.36,o-01
4912,2022-06-17,a-14,2085.67,o-01
4913,2022-06-18,a-14,2091.62,o-01
4914,2022-06-19,a-14,2095.04,o-01
4915,2022-06-20,a-14,2099.0,o-01
4916,2022-06-21,a-14,2103.45,o-01
4917,2022-06-22,a-14,2106.69,o-01
4918,2022-06-23,a-14,2110.55,o-01
4919,2022-06-24,a-14,2113.07,o-01
4920,2022-06-25,a-14,2114.93,o-01
4921,2022-06-26,a-14,2116.04,o-01
4922,2022-06-27,a-14,2117.8,o-01
4923,2022-06-28,a-14,2120.99,o-01
4924,2022-06-29,a-14,2124.82,o-01
4925,2022-06-30,a-14,2128.71,o-01
4926,2022-07-01,a-14,2117.17,o-01
4927,2022-07-02,a-14,2113.93,o-01
4928,2022-07-03,a-14,2112.76,o-01
4929,2022-07-04,a-14,2110.19,o-01
4930,2022-07-05,a-14,2107.14,o-01
4931,2022-07-06,a-14,2104.88,o-01
4932,2022-07-07,a-14,2100.63,o-01
4933,2022-07-08,a-14,2094.58,o-01
4934,2022-07-09,a-14,2089.97,o-01
4935,2022-07-10,a-14,2087.61,o-01
4936,2022-07-11,a-14,2082.11,o-01
4937,2022-07-12,a-14,2074.61,o-01
4938,2022-07-13,a-14,2065.98,o-01
4939,2022-07-14,a-14,2054.03,o-01
4940,2022-07-15,a-14,2040.62,o-01
4941,2022-07-16,a-14,2030.35,o-01
4942,2022-07-17,a-14,2025.72,o-01
4943,2022-07-18,a-14,2016.71,o-01
4944,2022-07-19,a-14,2003.04,o-01
4945,2022-07-20,a-14,1991.67,o-01
4946,2022-07-21,a-14,1978.57,o-01
4947,2022-07-22,a-14,1964.6,o-01
4948,2022-07-23,a-14,1951.04,o-01
4949,2022-07-24,a-14,1945.61,o-01
4950,2022-07-25,a-14,1935.26,o-01
4951,2022-07-26,a-14,1922.04,o-01
4952,2022-07-27,a-14,1913.01,o-01
4953,2022-07-28,a-14,1903.95,o-01
4954,2022-07-29,a-14,1894.3,o-01
4955,2022-07-30,a-14,1887.12,o-01
4956,2022-07-31,a-14,1883.58,o-01
4957,2022-08-01,a-14,1875.77,o-01
4958,2022-08-02,a-14,1867.17,o-01
4959,2022-08-03,a-14,1859.99,o-01
4960,2022-08-04,a-14,1853.64,o-01
4961,2022-08-05,a-14,1846.25,o-01
4962,2022-08-06,a-14,1840.19,o-01
4963,2022-08-07,a-14,1836.72,o-01
4964,2022-08-08,a-14,1831.11,o-01
4965,2022-08-09,a-14,1820.87,o-01
4966,2022-08-10,a-14,1810.99,o-01
4967,2022-08-11,a-14,1799.64,o-01
4968,2022-08-12,a-14,1790.07,o-01
4969,2022-08-13,a-14,1780.9,o-01
4970,2022-08-14,a-14,1776.81,o-01
4971,2022-08-15,a-14,1770.82,o-01
4972,2022-08-16,a-14,1763.3,o-01
4973,2022-08-17,a-14,1754.61,o-01
4974,2022-08-18,a-14,1746.42,o-01
4975,2022-08-19,a-14,1740.46,o-01
4976,2022-08-20,a-14,1735.52,o-01
4977,2022-08-21,a-14,1733.01,o-01
4978,2022-08-22,a-14,1729.26,o-01
4979,2022-08-23,a-14,1724.22,o-01
4980,2022-08-24,a-14,1721.12,o-01
4981,2022-08-25,a-14,1719.33,o-01
4982,2022-08-26,a-14,1718.42,o-01
4983,2022-08-27,a-14,1718.59,o-01
4984,2022-08-28,a-14,1718.56,o-01
4985,2022-08-29,a-14,1717.96,o-01
4986,2022-08-30,a-14,1718.93,o-01
4987,2022-08-31,a-14,1720.27,o-01
4988,2022-09-01,a-14,1720.57,o-01
4989,2022-09-02,a-14,1719.19,o-01
4990,2022-09-03,a-14,1719.11,o-01
4991,2022-09-04,a-14,1719.49,o-01
4992,2022-09-05,a-14,1719.37,o-01
4993,2022-09-06,a-14,1718.95,o-01
4994,2022-09-07,a-14,1718.78,o-01
4995,2022-09-08,a-14,1719.31,o-01
4996,2022-09-09,a-14,1719.32,o-01
4997,2022-09-10,a-14,1719.43,o-01
4998,2022-09-11,a-14,1719.79,o-01
4999,2022-09-12,a-14,1720.38,o-01
5000,2022-09-13,a-14,1720.54,o-01
5001,2022-09-14,a-14,1720.78,o-01
5002,2022-09-15,a-14,1721.29,o-01
5003,2022-09-16,a-14,1720.45,o-01
5004,2022-09-17,a-14,1720.11,o-01
5005,2022-09-18,a-14,1719.13,o-01
5006,2022-09-19,a-14,1717.91,o-01
5007,2022-09-20,a-14,1714.93,o-01
5008,2022-09-21,a-14,1711.68,o-01
5009,2022-09-22,a-14,1708.83,o-01
5010,2022-09-23,a-14,1705.77,o-01
5011,2022-09-24,a-14,1701.78,o-01
5012,2022-09-25,a-14,1699.75,o-01
5013,2022-09-26,a-14,1696.11,o-01
5014,2022-09-27,a-14,1690.38,o-01
5015,2022-09-28,a-14,1684.23,o-01
5016,2022-09-29,a-14,1679.81,o-01
5017,2022-09-30,a-14,1674.83,o-01
5018,2022-10-01,a-14,1669.58,o-01
5019,2022-10-02,a-14,1667.35,o-01
5020,2022-10-03,a-14,1665.12,o-01
5021,2022-10-04,a-14,1661.71,o-01
5022,2022-10-05,a-14,1657.36,o-01
5023,2022-10-06,a-14,1654.15,o-01
5024,2022-10-07,a-14,1652.09,o-01
5025,2022-10-08,a-14,1651.6,o-01
5026,2022-10-09,a-14,1651.83,o-01
5027,2022-10-10,a-14,1652.24,o-01
5028,2022-10-11,a-14,1652.66,o-01
5029,2022-10-12,a-14,1652.48,o-01
5030,2022-10-13,a-14,1651.65,o-01
5031,2022-10-14,a-14,1651.37,o-01
5032,2022-10-15,a-14,1651.23,o-01
5033,2022-10-16,a-14,1651.06,o-01
5034,2022-10-17,a-14,1651.15,o-01
5035,2022-10-18,a-14,1650.99,o-01
5036,2022-10-19,a-14,1650.55,o-01
5037,2022-10-20,a-14,1650.51,o-01
5038,2022-10-21,a-14,1650.34,o-01
5039,2022-10-22,a-14,1650.36,o-01
5040,2022-10-23,a-14,1650.31,o-01
5041,2022-10-24,a-14,1650.05,o-01
5042,2022-10-25,a-14,1650.01,o-01
5043,2022-10-26,a-14,1649.34,o-01
5044,2022-10-27,a-14,1648.74,o-01
5045,2022-10-28,a-14,1648.9,o-01
5046,2022-10-29,a-14,1648.58,o-01
5047,2022-10-30,a-14,1648.47,o-01
5048,2022-10-31,a-14,1648.37,o-01
5049,2022-11-01,a-14,1648.14,o-01
5050,2022-11-02,a-14,1647.88,o-01
5051,2022-11-03,a-14,1647.84,o-01
5052,2022-11-04,a-14,1647.34,o-01
5053,2022-11-05,a-14,1647.46,o-01
5054,2022-11-06,a-14,1647.72,o-01
5055,2022-11-07,a-14,1647.98,o-01
5056,2022-11-08,a-14,1648.42,o-01
5057,2022-11-09,a-14,1648.81,o-01
5058,2022-11-10,a-14,1649.21,o-01
5059,2022-11-11,a-14,1648.84,o-01
5060,2022-11-12,a-14,1648.79,o-01
5061,2022-11-13,a-14,1649.18,o-01
5062,2022-11-14,a-14,1649.01,o-01
5063,2022-11-15,a-14,1647.93,o-01
5064,2022-11-16,a-14,1647.85,o-01
5065,2022-11-17,a-14,1645.77,o-01
5066,2022-11-18,a-14,1643.63,o-01
5067,2022-11-19,a-14,1640.43,o-01
5068,2022-11-20,a-14,1638.72,o-01
5069,2022-11-21,a-14,1635.68,o-01
5070,2022-11-22,a-14,1631.52,o-01
5071,2022-11-23,a-14,1627.26,o-01
5072,2022-11-24,a-14,1624.7,o-01
5073,2022-11-25,a-14,1620.89,o-01
5074,2022-11-26,a-14,1617.29,o-01
5075,2022-11-27,a-14,1615.73,o-01
5076,2022-11-28,a-14,1612.82,o-01
5077,2022-11-29,a-14,1609.88,o-01
5078,2022-11-30,a-14,1608.07,o-01
5079,2022-12-01,a-14,1605.19,o-01
5080,2022-12-02,a-14,1602.18,o-01
5081,2022-12-03,a-14,1599.47,o-01
5082,2022-12-04,a-14,1598.0,o-01
5083,2022-12-05,a-14,1595.38,o-01
5084,2022-12-06,a-14,1590.24,o-01
5085,2022-12-07,a-14,1586.26,o-01
5086,2022-12-08,a-14,1579.85,o-01
5087,2022-12-09,a-14,1573.62,o-01
5088,2022-12-10,a-14,1566.79,o-01
5089,2022-12-11,a-14,1562.66,o-01
5090,2022-12-12,a-14,1556.93,o-01
5091,2022-12-13,a-14,1548.43,o-01
5092,2022-12-14,a-14,1540.57,o-01
5093,2022-12-15,a-14,1533.64,o-01
5094,2022-12-16,a-14,1528.73,o-01
5095,2022-12-17,a-14,1523.83,o-01
5096,2022-12-18,a-14,1521.88,o-01
5097,2022-12-19,a-14,1518.71,o-01
5098,2022-12-20,a-14,1515.86,o-01
5099,2022-12-21,a-14,1513.3,o-01
5100,2022-12-22,a-14,1511.65,o-01
5101,2022-12-23,a-14,1510.08,o-01
5102,2022-12-24,a-14,1509.11,o-01
5103,2022-12-25,a-14,1508.26,o-01
5104,2022-12-26,a-14,1506.71,o-01
5105,2022-12-27,a-14,1505.31,o-01
5106,2022-12-28,a-14,1504.27,o-01
5107,2022-12-29,a-14,1504.54,o-01
5108,2022-12-30,a-14,1505.34,o-01
5109,2022-12-31,a-14,1509.09,o-01
5110,2022-01-01,a-15,1612.55,o-01
5111,2022-01-02,a-15,1611.78,o-01
5112,2022-01-03,a-15,1611.34,o-01
5113,2022-01-04,a-15,1610.8,o-01
5114,2022-01-05,a-15,1610.33,o-01
5115,2022-01-06,a-15,1609.81,o-01
5116,2022-01-07,a-15,1609.32,o-01
5117,2022-01-08,a-15,1609.32,o-01
5118,2022-01-09,a-15,1609.13,o-01
5119,2022-01-10,a-15,1608.89,o-01
5120,2022-01-11,a-15,1609.1,o-01
5121,2022-01-12,a-15,1609.54,o-01
5122,2022-01-13,a-15,1610.5,o-01
5123,2022-01-14,a-15,1612.21,o-01
5124,2022-01-15,a-15,1614.08,o-01
5125,2022-01-16,a-15,1615.06,o-01
5126,2022-01-17,a-15,1616.66,o-01
5127,2022-01-18,a-15,1618.57,o-01
5128,2022-01-19,a-15,1620.81,o-01
5129,2022-01-20,a-15,1623.48,o-01
5130,2022-01-21,a-15,1625.9,o-01
5131,2022-01-22,a-15,1628.44,o-01
5132,2022-01-23,a-15,1629.33,o-01
5133,2022-01-24,a-15,1631.32,o-01
5134,2022-01-25,a-15,1633.26,o-01
5135,2022-01-26,a-15,1635.52,o-01
5136,2022-01-27,a-15,1638.55,o-01
5137,2022-01-28,a-15,1641.29,o-01
5138,2022-01-29,a-15,1644.51,o-01
5139,2022-01-30,a-15,1646.77,o-01
5140,2022-01-31,a-15,1648.24,o-01
5141,2022-02-01,a-15,1649.15,o-01
5142,2022-02-02,a-15,1650.36,o-01
5143,2022-02-03,a-15,1653.05,o-01
5144,2022-02-04,a-15,1656.01,o-01
5145,2022-02-05,a-15,1660.43,o-01
5146,2022-02-06,a-15,1662.83,o-01
5147,2022-02-07,a-15,1666.95,o-01
5148,2022-02-08,a-15,1671.25,o-01
5149,2022-02-09,a-15,1676.27,o-01
5150,2022-02-10,a-15,1680.41,o-01
5151,2022-02-11,a-15,1683.97,o-01
5152,2022-02-12,a-15,1688.66,o-01
5153,2022-02-13,a-15,1691.0,o-01
5154,2022-02-14,a-15,1695.18,o-01
5155,2022-02-15,a-15,1699.33,o-01
5156,2022-02-16,a-15,1703.54,o-01
5157,2022-02-17,a-15,1706.94,o-01
5158,2022-02-18,a-15,1710.2,o-01
5159,2022-02-19,a-15,1714.08,o-01
5160,2022-02-20,a-15,1715.98,o-01
5161,2022-02-21,a-15,1718.86,o-01
5162,2022-02-22,a-15,1721.94,o-01
5163,2022-02-23,a-15,1725.25,o-01
5164,2022-02-24,a-15,1728.76,o-01
5165,2022-02-25,a-15,1734.24,o-01
5166,2022-02-26,a-15,1738.17,o-01
5167,2022-02-27,a-15,1738.08,o-01
5168,2022-02-28,a-15,1741.98,o-01
5169,2022-03-01,a-15,1746.29,o-01
5170,2022-03-02,a-15,1750.44,o-01
5171,2022-03-03,a-15,1758.78,o-01
5172,2022-03-04,a-15,1774.46,o-01
5173,2022-03-05,a-15,1792.23,o-01
5174,2022-03-06,a-15,1802.64,o-01
5175,2022-03-07,a-15,1819.97,o-01
5176,2022-03-08,a-15,1857.92,o-01
5177,2022-03-09,a-15,1893.52,o-01
5178,2022-03-10,a-15,1912.17,o-01
5179,2022-03-11,a-15,1934.13,o-01
5180,2022-03-12,a-15,1956.05,o-01
5181,2022-03-13,a-15,1964.95,o-01
5182,2022-03-14,a-15,1976.07,o-01
5183,2022-03-15,a-15,1986.98,o-01
5184,2022-03-16,a-15,1988.63,o-01
5185,2022-03-17,a-15,1986.28,o-01
5186,2022-03-18,a-15,1984.39,o-01
5187,2022-03-19,a-15,1983.99,o-01
5188,2022-03-20,a-15,1984.35,o-01
5189,2022-03-21,a-15,1983.92,o-01
5190,2022-03-22,a-15,1983.35,o-01
5191,2022-03-23,a-15,1983.8,o-01
5192,2022-03-24,a-15,1984.1,o-01
5193,2022-03-25,a-15,1984.8,o-01
5194,2022-03-26,a-15,1984.87,o-01
5195,2022-03-27,a-15,1984.96,o-01
5196,2022-03-28,a-15,1984.9,o-01
5197,2022-03-29,a-15,1984.81,o-01
5198,2022-03-30,a-15,1983.86,o-01
5199,2022-03-31,a-15,1982.65,o-01
5200,2022-04-01,a-15,1980.44,o-01
5201,2022-04-02,a-15,1979.34,o-01
5202,2022-04-03,a-15,1978.97,o-01
5203,2022-04-04,a-15,1977.7,o-01
5204,2022-04-05,a-15,1976.42,o-01
5205,2022-04-06,a-15,1975.46,o-01
5206,2022-04-07,a-15,1973.89,o-01
5207,2022-04-08,a-15,1971.98,o-01
5208,2022-04-09,a-15,1970.28,o-01
5209,2022-04-10,a-15,1969.55,o-01
5210,2022-04-11,a-15,1967.93,o-01
5211,2022-04-12,a-15,1965.56,o-01
5212,2022-04-13,a-15,1962.91,o-01
5213,2022-04-14,a-15,1960.73,o-01
5214,2022-04-15,a-15,1959.18,o-01
5215,2022-04-16,a-15,1958.01,o-01
5216,2022-04-17,a-15,1957.77,o-01
5217,2022-04-18,a-15,1957.09,o-01
5218,2022-04-19,a-15,1956.45,o-01
5219,2022-04-20,a-15,1955.86,o-01
5220,2022-04-21,a-15,1955.56,o-01
5221,2022-04-22,a-15,1955.71,o-01
5222,2022-04-23,a-15,1955.44,o-01
5223,2022-04-24,a-15,1955.51,o-01
5224,2022-04-25,a-15,1954.65,o-01
5225,2022-04-26,a-15,1954.62,o-01
5226,2022-04-27,a-15,1954.99,o-01
5227,2022-04-28,a-15,1955.78,o-01
5228,2022-04-29,a-15,1957.06,o-01
5229,2022-04-30,a-15,1959.48,o-01
5230,2022-05-01,a-15,1942.41,o-01
5231,2022-05-02,a-15,1930.03,o-01
5232,2022-05-03,a-15,1923.05,o-01
5233,2022-05-04,a-15,1919.53,o-01
5234,2022-05-05,a-15,1917.29,o-01
5235,2022-05-06,a-15,1916.79,o-01
5236,2022-05-07,a-15,1918.13,o-01
5237,2022-05-08,a-15,1920.26,o-01
5238,2022-05-09,a-15,1922.16,o-01
5239,2022-05-10,a-15,1926.84,o-01
5240,2022-05-11,a-15,1929.71,o-01
5241,2022-05-12,a-15,1932.25,o-01
5242,2022-05-13,a-15,1935.67,o-01
5243,2022-05-14,a-15,1939.46,o-01
5244,2022-05-15,a-15,1941.06,o-01
5245,2022-05-16,a-15,1943.7,o-01
5246,2022-05-17,a-15,1948.06,o-01
5247,2022-05-18,a-15,1952.23,o-01
5248,2022-05-19,a-15,1958.09,o-01
5249,2022-05-20,a-15,1963.2,o-01
5250,2022-05-21,a-15,1969.34,o-01
5251,2022-05-22,a-15,1972.0,o-01
5252,2022-05-23,a-15,1975.94,o-01
5253,2022-05-24,a-15,1980.75,o-01
5254,2022-05-25,a-15,1984.03,o-01
5255,2022-05-26,a-15,1986.76,o-01
5256,2022-05-27,a-15,1989.97,o-01
5257,2022-05-28,a-15,1992.27,o-01
5258,2022-05-29,a-15,1994.09,o-01
5259,2022-05-30,a-15,1996.08,o-01
5260,2022-05-31,a-15,1998.67,o-01
5261,2022-06-01,a-15,2002.36,o-01
5262,2022-06-02,a-15,2006.1,o-01
5263,2022-06-03,a-15,2010.22,o-01
5264,2022-06-04,a-15,2014.53,o-01
5265,2022-06-05,a-15,2017.74,o-01
5266,2022-06-06,a-15,2020.79,o-01
5267,2022-06-07,a-15,2024.31,o-01
5268,2022-06-08,a-15,2030.38,o-01
5269,2022-06-09,a-15,2036.74,o-01
5270,2022-06-10,a-15,2044.94,o-01
5271,2022-06-11,a-15,2053.89,o-01
5272,2022-06-12,a-15,2057.85,o-01
5273,2022-06-13,a-15,2063.78,o-01
5274,2022-06-14,a-15,2069.82,o-01
5275,2022-06-15,a-15,2074.54,o-01
5276,2022-06-16,a-15,2079.67,o-01
5277,2022-06-17,a-15,2085.72,o-01
5278,2022-06-18,a-15,2092.83,o-01
5279,2022-06-19,a-15,2096.65,o-01
5280,2022-06-20,a-15,2100.42,o-01
5281,2022-06-21,a-15,2104.93,o-01
5282,2022-06-22,a-15,2108.7,o-01
5283,2022-06-23,a-15,2111.94,o-01
5284,2022-06-24,a-15,2114.64,o-01
5285,2022-06-25,a-15,2117.2,o-01
5286,2022-06-26,a-15,2118.35,o-01
5287,2022-06-27,a-15,2120.5,o-01
5288,2022-06-28,a-15,2123.54,o-01
5289,2022-06-29,a-15,2127.65,o-01
5290,2022-06-30,a-15,2132.21,o-01
5291,2022-07-01,a-15,2118.0,o-01
5292,2022-07-02,a-15,2114.6,o-01
5293,2022-07-03,a-15,2113.59,o-01
5294,2022-07-04,a-15,2111.6,o-01
5295,2022-07-05,a-15,2109.67,o-01
5296,2022-07-06,a-15,2106.62,o-01
5297,2022-07-07,a-15,2101.55,o-01
5298,2022-07-08,a-15,2095.49,o-01
5299,2022-07-09,a-15,2091.84,o-01
5300,2022-07-10,a-15,2090.08,o-01
5301,2022-07-11,a-15,2085.94,o-01
5302,2022-07-12,a-15,2078.14,o-01
5303,2022-07-13,a-15,2068.35,o-01
5304,2022-07-14,a-15,2055.87,o-01
5305,2022-07-15,a-15,2043.9,o-01
5306,2022-07-16,a-15,2032.6,o-01
5307,2022-07-17,a-15,2027.92,o-01
5308,2022-07-18,a-15,2020.35,o-01
5309,2022-07-19,a-15,2006.47,o-01
5310,2022-07-20,a-15,1994.27,o-01
5311,2022-07-21,a-15,1984.35,o-01
5312,2022-07-22,a-15,1971.45,o-01
5313,2022-07-23,a-15,1956.93,o-01
5314,2022-07-24,a-15,1952.19,o-01
5315,2022-07-25,a-15,1941.25,o-01
5316,2022-07-26,a-15,1928.51,o-01
5317,2022-07-27,a-15,1919.1,o-01
5318,2022-07-28,a-15,1908.94,o-01
5319,2022-07-29,a-15,1899.54,o-01
5320,2022-07-30,a-15,1892.21,o-01
5321,2022-07-31,a-15,1889.65,o-01
5322,2022-08-01,a-15,1881.94,o-01
5323,2022-08-02,a-15,1872.65,o-01
5324,2022-08-03,a-15,1863.39,o-01
5325,2022-08-04,a-15,1855.4,o-01
5326,2022-08-05,a-15,1847.57,o-01
5327,2022-08-06,a-15,1840.88,o-01
5328,2022-08-07,a-15,1838.02,o-01
5329,2022-08-08,a-15,1831.39,o-01
5330,2022-08-09,a-15,1823.08,o-01
5331,2022-08-10,a-15,1814.96,o-01
5332,2022-08-11,a-15,1805.75,o-01
5333,2022-08-12,a-15,1793.55,o-01
5334,2022-08-13,a-15,1784.59,o-01
5335,2022-08-14,a-15,1780.27,o-01
5336,2022-08-15,a-15,1775.01,o-01
5337,2022-08-16,a-15,1766.01,o-01
5338,2022-08-17,a-15,1758.52,o-01
5339,2022-08-18,a-15,1750.42,o-01
5340,2022-08-19,a-15,1743.97,o-01
5341,2022-08-20,a-15,1739.98,o-01
5342,2022-08-21,a-15,1738.02,o-01
5343,2022-08-22,a-15,1734.16,o-01
5344,2022-08-23,a-15,1730.04,o-01
5345,2022-08-24,a-15,1727.84,o-01
5346,2022-08-25,a-15,1726.29,o-01
5347,2022-08-26,a-15,1725.24,o-01
5348,2022-08-27,a-15,1725.82,o-01
5349,2022-08-28,a-15,1725.79,o-01
5350,2022-08-29,a-15,1726.73,o-01
5351,2022-08-30,a-15,1728.26,o-01
5352,2022-08-31,a-15,1729.2,o-01
5353,2022-09-01,a-15,1728.97,o-01
5354,2022-09-02,a-15,1728.44,o-01
5355,2022-09-03,a-15,1727.83,o-01
5356,2022-09-04,a-15,1727.44,o-01
5357,2022-09-05,a-15,1727.29,o-01
5358,2022-09-06,a-15,1727.55,o-01
5359,2022-09-07,a-15,1727.56,o-01
5360,2022-09-08,a-15,1726.61,o-01
5361,2022-09-09,a-15,1725.38,o-01
5362,2022-09-10,a-15,1726.35,o-01
5363,2022-09-11,a-15,1726.51,o-01
5364,2022-09-12,a-15,1726.02,o-01
5365,2022-09-13,a-15,1726.98,o-01
5366,2022-09-14,a-15,1727.29,o-01
5367,2022-09-15,a-15,1727.09,o-01
5368,2022-09-16,a-15,1727.36,o-01
